parapet         ,-ærəpɛt      ,
unsound         ,-aʊnd        ,
lansing         ,-ænsɪŋ       ,
bridle          ,-aɪdəl       ,
censure         ,-ɛnʃər       ,
seance          ,-eɪɑns       ,
orthopedic      ,-idɪk        ,
eczema          ,-ɛksəmə      ,
legality        ,-ælɪti       ,
shebang         ,-æŋ          ,
pica            ,-aɪkə        ,
mellon          ,-ɛlən        ,
ringtail        ,-eɪl         ,
agha            ,-ɑɡə         ,
wristband       ,-ænd         ,
motley          ,-ɑtli        ,
lac             ,-ɑk          ,
lat             ,-ɑt          ,
gunnery         ,-ənəri       ,
uta             ,-utə         ,
reflector       ,-ɛktər       ,
darwinian       ,-ɪniən       ,
butterscotch    ,-ɑtʃ         ,
gassy           ,-æsi         ,
doctoral        ,-ɑktərəl     ,
vigour          ,-ɪɡər        ,
insincere       ,-ir          ,
ptolemy         ,-ɑləmi       ,
appraisal       ,-eɪzəl       ,
dumas           ,-umæs        ,
ravage          ,-ævɪdʒ       ,
delude          ,-ud          ,
trundle         ,-əndəl       ,
zucchini        ,-ini         ,
noxious         ,-ɑkʃəs       ,
mussel          ,-əsəl        ,
downtime        ,-aɪm         ,
squatter        ,-ɑtər        ,
sanhedrin       ,-ɛdrɪn       ,
oncoming        ,-əmɪŋ        ,
hegel           ,-eɪɡəl       ,
showman         ,-oʊmən       ,
incubation      ,-eɪʃən       ,
obstetrician    ,-ɪʃən        ,
flotation       ,-eɪʃən       ,
prosciutto      ,-utoʊ        ,
coitus          ,-oʊɪtəs      ,
forage          ,-ɔrɪdʒ       ,
straddle        ,-ædəl        ,
unequal         ,-ikwəl       ,
streamlined     ,-aɪnd        ,
hutchinson      ,-ətʃɪnsən    ,
castaway        ,-eɪ          ,
leapfrog        ,-ɑɡ          ,
erode           ,-oʊd         ,
ripen           ,-aɪpɛn       ,
blight          ,-aɪt         ,
tantamount      ,-æʊnt        ,
bottleneck      ,-ɛk          ,
squelch         ,-ɛltʃ        ,
avarice         ,-ævərɪs      ,
eastward        ,-istwərd     ,
poppycock       ,-ɑk          ,
recant          ,-ænt         ,
hep             ,-ɛp          ,
fission         ,-ɪʃən        ,
rifleman        ,-aɪfəlmən    ,
oomph           ,-ʊmf         ,
stumpy          ,-əmpi        ,
menial          ,-iniəl       ,
crispin         ,-ɪspɪn       ,
abscess         ,-æbsɛs       ,
spoilsport      ,-oʊrt        ,
southland       ,-aʊθlənd     ,
whisker         ,-ɪskər       ,
pigpen          ,-ɛn          ,
miffed          ,-ɪft         ,
incinerate      ,-eɪt         ,
lupin           ,-upɪn        ,
bygone          ,-ɔn          ,
overdraft       ,-æft         ,
tivoli          ,-ɪvəli       ,
impale          ,-eɪl         ,
quagmire        ,-ægmaɪr      ,
hertz           ,-ɜrts        ,
vermillion      ,-ɪljən       ,
gargoyle        ,-ɑrgɔɪl      ,
statewide       ,-aɪd         ,
moralist        ,-ɔrəlɪst     ,
lasagne         ,-ɑnjə        ,
thicket         ,-ɪkɪt        ,
waco            ,-eɪkoʊ       ,
numerical       ,-ɛrɪkəl      ,
flab            ,-æb          ,
savin           ,-ævɪn        ,
mcgraw          ,-ɔ           ,
disarming       ,-ɑrmɪŋ       ,
ler             ,-ɛr          ,
madeira         ,-iərə        ,
copacetic       ,-ɛtɪk        ,
fulcrum         ,-ʊlkrəm      ,
yuma            ,-umə         ,
saltpeter       ,-itər        ,
astonish        ,-ɑnɪʃ        ,
stoplight       ,-aɪt         ,
spurn           ,-ɜrn         ,
tyke            ,-aɪk         ,
netting         ,-ɛtɪŋ        ,
grenoble        ,-ɔblʊ        ,
seward          ,-uərd        ,
sandalwood      ,-ʊd          ,
lees            ,-iz          ,
liquidity       ,-ɪdɪti       ,
checkered       ,-ɛkərd       ,
tinsel          ,-ɪnsəl       ,
webbed          ,-ɛbd         ,
rebuke          ,-uk          ,
dragoon         ,-un          ,
inhabitant      ,-æbɪtənt     ,
entreat         ,-it          ,
enrol           ,-oʊl         ,
misfire         ,-aɪər        ,
tennyson        ,-ɛnɪsən      ,
camomile        ,-aɪl         ,
acronym         ,-ækrənɪm     ,
enactment       ,-æktmənt     ,
beeswax         ,-æks         ,
newsworthy      ,-ɜrði        ,
sunbeam         ,-im          ,
amarillo        ,-ɪloʊ        ,
marxism         ,-ɑrksɪzəm    ,
rilke           ,-ɪlkə        ,
gazpacho        ,-ɑtʃoʊ       ,
cistern         ,-ɪstərn      ,
collusion       ,-uʒən        ,
thorax          ,-oʊræks      ,
triceps         ,-aɪsɛps      ,
outlying        ,-aɪɪŋ        ,
parasol         ,-ɔl          ,
falsify         ,-ɔlsəfaɪ     ,
balmy           ,-ɑmi         ,
tumbler         ,-əmblər      ,
molehill        ,-ɪl          ,
salacious       ,-eɪʃəs       ,
forego          ,-oʊ          ,
mismatch        ,-ætʃ         ,
zoology         ,-ɑlədʒi      ,
millet          ,-eɪ          ,
dumpy           ,-əmpi        ,
okra            ,-oʊkrə       ,
tariff          ,-ærif        ,
villainy        ,-ɪləni       ,
stopover        ,-oʊvər       ,
defame          ,-eɪm         ,
tamarind        ,-æmərind     ,
forfeiture      ,-ɔrfɪtʃər    ,
misinterpret    ,-ɜrprɪt      ,
trafalgar       ,-ælgər       ,
taos            ,-aʊs         ,
passable        ,-æsəbl       ,
crackerjack     ,-æk          ,
retort          ,-ɔrt         ,
understaffed    ,-æft         ,
dacha           ,-ɑtʃə        ,
groundwork      ,-ɜrk         ,
knighthood      ,-ʊd          ,
ishtar          ,-ɪʃtɑr       ,
personage       ,-ɜrsənɪdʒ    ,
khufu           ,-ufu         ,
grappa          ,-ɑppɑ        ,
thievery        ,-ivəri       ,
godlike         ,-aɪk         ,
tacoma          ,-oʊmə        ,
hacksaw         ,-ɔ           ,
truancy         ,-uənsi       ,
lagos           ,-ɑɡoʊs       ,
fielder         ,-ildər       ,
blackguard      ,-æɡɑrd       ,
milanese        ,-iz          ,
fortify         ,-aɪ          ,
conch           ,-ɑŋk         ,
garibaldi       ,-ɔldi        ,
shapely         ,-eɪpli       ,
vena            ,-inə         ,
curia           ,-ʊriə        ,
sunstroke       ,-oʊk         ,
obstinacy       ,-ɑbstənəsi   ,
hammett         ,-æmɪt        ,
embolism        ,-ɪzəm        ,
muezzin         ,-ɛzɪn        ,
anagram         ,-æm          ,
enchantress     ,-æntrɪs      ,
mange           ,-eɪndʒ       ,
eardrum         ,-əm          ,
oligarchy       ,-ɑrki        ,
bellman         ,-ɛlmən       ,
pursuant        ,-uənt        ,
bulimia         ,-ɪmiə        ,
gluten          ,-utən        ,
misplace        ,-eɪs         ,
acclaim         ,-eɪm         ,
devonshire      ,-ir          ,
envelop         ,-ɛləp        ,
potted          ,-ɑtɪd        ,
disapproval     ,-uvəl        ,
retrial         ,-aɪəl        ,
backtrack       ,-æk          ,
resplendent     ,-ɛndənt      ,
lustre          ,-əstər       ,
infield         ,-ild         ,
hubris          ,-ubrɪs       ,
unrighteous     ,-aɪtʃəs      ,
stringer        ,-ɪŋər        ,
shadowed        ,-ædoʊd       ,
wombat          ,-ɑmbæt       ,
contentious     ,-ɛnʃəs       ,
freakish        ,-ikɪʃ        ,
wildebeest      ,-ist         ,
crumple         ,-əmpəl       ,
pally           ,-æli         ,
gibbon          ,-ɪbən        ,
sinker          ,-ɪŋkər       ,
moolah          ,-ulə         ,
flasher         ,-æʃər        ,
paratrooper     ,-upər        ,
dollhouse       ,-aʊs         ,
peacetime       ,-istaɪm      ,
twinge          ,-ɪndʒ        ,
collie          ,-ɑli         ,
signpost        ,-oʊst        ,
farthing        ,-ɑrðɪŋ       ,
grozny          ,-ɔznɪ        ,
crabby          ,-æbi         ,
faust           ,-aʊst        ,
gillette        ,-ɛt          ,
tangent         ,-ændʒənt     ,
florentine      ,-in          ,
superstructure  ,-əktʃər      ,
overt           ,-ɜrt         ,
teething        ,-iðɪŋ        ,
rumania         ,-eɪniə       ,
gullet          ,-əlɪt        ,
clove           ,-oʊv         ,
capo            ,-eɪpoʊ       ,
tapioca         ,-oʊkə        ,
fieldwork       ,-ɜrk         ,
sciatica        ,-ætɪkæ       ,
buckshot        ,-ɑt          ,
gawain          ,-ɑwɪn        ,
molasses        ,-æsɪz        ,
puffer          ,-əfər        ,
queensland      ,-ænd         ,
balaton         ,-ɔn          ,
fjord           ,-oʊrd        ,
uppsala         ,-əpsɑlə      ,
acquaint        ,-eɪnt        ,
annals          ,-ænəlz       ,
breadwinner     ,-ɪnər        ,
repulse         ,-əls         ,
fakir           ,-ir          ,
lusty           ,-əsti        ,
agnosia         ,-oʊʒə        ,
shrunken        ,-əŋkən       ,
conclave        ,-ɑnkleɪv     ,
valois          ,-A           ,
parameter       ,-æmɪtər      ,
mousetrap       ,-æp          ,
eisenstein      ,-aɪn         ,
stalinist       ,-ɑlɪnɪst     ,
dumper          ,-əmpər       ,
wistful         ,-ɪstfəl      ,
washcloth       ,-ɔθ          ,
gnaw            ,-ɔ           ,
bestial         ,-ɛstʃəl      ,
ream            ,-im          ,
bushel          ,-ʊʃəl        ,
florin          ,-ɔrɪn        ,
pickett         ,-ɪkɪt        ,
plumage         ,-umɪdʒ       ,
bur             ,-ɜr          ,
cashew          ,-æʃu         ,
sympathise      ,-aɪz         ,
dissipated      ,-eɪtɪd       ,
masochism       ,-ɪzəm        ,
bumbling        ,-əmblɪŋ      ,
vestry          ,-ɛstri       ,
despondent      ,-ɑndənt      ,
thankless       ,-æŋklɪs      ,
flagging        ,-æɡɪŋ        ,
vagrancy        ,-eɪgrənsi    ,
waterford       ,-ɔtərfərd    ,
ignatius        ,-eɪʃəs       ,
footnote        ,-oʊt         ,
exacting        ,-æktɪŋ       ,
fluctuation     ,-eɪʃən       ,
outrank         ,-æŋk         ,
lipped          ,-ɪpt         ,
gangland        ,-ænd         ,
undertow        ,-oʊ          ,
sian            ,-ɑn          ,
adipose         ,-oʊs         ,
squalid         ,-ɑlɪd        ,
meagre          ,-iɡər        ,
harelip         ,-ɪp          ,
bouillon        ,-ʊljɑn       ,
izmir           ,-ɪr          ,
disservice      ,-ɜrvɪs       ,
paladin         ,-ælədɪn      ,
amateurish      ,-ʊrɪʃ        ,
haggis          ,-æɡɪs        ,
colosseum       ,-iəm         ,
median          ,-idiən       ,
dyeing          ,-aɪɪŋ        ,
wiry            ,-aɪəri       ,
sampler         ,-ɑmplər      ,
bawl            ,-ɔl          ,
smasher         ,-æʃər        ,
coccyx          ,-ɑksɪks      ,
humpback        ,-æk          ,
lemming         ,-ɛmɪŋ        ,
artefact        ,-ækt         ,
efficacious     ,-eɪʃəs       ,
frazer          ,-eɪzər       ,
implacable      ,-ækəbəl      ,
magi            ,-eɪdʒaɪ      ,
filler          ,-ilɜr        ,
clausewitz      ,-aʊzəvɪts    ,
dowdy           ,-aʊdi        ,
laughton        ,-ɔtən        ,
huntress        ,-əntrɪs      ,
maniacal        ,-aɪəkəl      ,
indigent        ,-ɪndɪdʒɛnt   ,
moneylender     ,-ɛndər       ,
priam           ,-aɪəm        ,
donne           ,-ən          ,
unearth         ,-ɜrθ         ,
canberra        ,-ænbɛrə      ,
torrential      ,-ɛnʃəl       ,
vivacious       ,-eɪʃəs       ,
moonbeam        ,-unbim       ,
reassemble      ,-ɛmbəl       ,
bambino         ,-inoʊ        ,
admittance      ,-ɪtəns       ,
exhume          ,-um          ,
byzantium       ,-ænʃiəm      ,
sizing          ,-aɪzɪŋ       ,
paintbrush      ,-əʃ          ,
ticktock        ,-ɑk          ,
renal           ,-inəl        ,
stave           ,-eɪv         ,
acrylic         ,-ɪlɪk        ,
syntax          ,-ɪntæx       ,
girth           ,-ɜrθ         ,
ashen           ,-æʃən        ,
forthright      ,-aɪt         ,
wonky           ,-ɑŋki        ,
impregnate      ,-eɪt         ,
cosmology       ,-ɑlədʒi      ,
automation      ,-eɪʃən       ,
nog             ,-ɑɡ          ,
mosul           ,-ul          ,
spiffy          ,-ɪfi         ,
yeshiva         ,-ivə         ,
aerosol         ,-oʊl         ,
oppenheimer     ,-aɪmər       ,
clavicle        ,-ævəkəl      ,
compilation     ,-eɪʃən       ,
penmanship      ,-ɪp          ,
zona            ,-oʊnə        ,
beekeeper       ,-ipər        ,
dank            ,-æŋk         ,
heidegger       ,-aɪdɛɡər     ,
excitable       ,-aɪtəbəl     ,
permanence      ,-ɜrmənəns    ,
christendom     ,-ɪsəndəm     ,
westbound       ,-aʊnd        ,
pillowcase      ,-eɪs         ,
defunct         ,-əŋkt        ,
mendel          ,-ɛndəl       ,
repossession    ,-ɛʃən        ,
necking         ,-ɛkɪŋ        ,
stinger         ,-ɪŋər        ,
remit           ,-ɪt          ,
chlorate        ,-oʊreɪt      ,
greengrocer     ,-oʊsər       ,
hobart          ,-oʊbərt      ,
humdrum         ,-əm          ,
tallahassee     ,-æsi         ,
buoyant         ,-ɔɪənt       ,
debonair        ,-ɜr          ,
corrosive       ,-oʊsɪv       ,
maldives        ,-ældaɪvz     ,
retrace         ,-eɪs         ,
compute         ,-ut          ,
untangle        ,-æŋɡəl       ,
throb           ,-ɑb          ,
banister        ,-ænɪstər     ,
assortment      ,-ɔrtmənt     ,
porker          ,-oʊrkər      ,
claymore        ,-oʊr         ,
faro            ,-ɑRʊ         ,
frailty         ,-eɪlti       ,
mediate         ,-idieɪt      ,
spritz          ,-ɪts         ,
epsilon         ,-ɑn          ,
thebes          ,-ibz         ,
samoan          ,-oʊən        ,
specialise      ,-aɪz         ,
untreated       ,-itɪd        ,
deflower        ,-aʊər        ,
atropine        ,-in          ,
circumvent      ,-ɛnt         ,
remorseful      ,-ɔrsfəl      ,
scowl           ,-aʊl         ,
curie           ,-ʊri         ,
opiate          ,-oʊpiət      ,
counteract      ,-ækt         ,
verger          ,-ɜrdʒər      ,
thorazine       ,-in          ,
parlay          ,-ɑrli        ,
keynote         ,-oʊt         ,
cohesion        ,-iʒən        ,
outpatient      ,-eɪʃənt      ,
bipedal         ,-ɛdəl        ,
huntsman        ,-əntsmən     ,
wainwright      ,-aɪt         ,
spitz           ,-ɪts         ,
fragility       ,-ɪlɪti       ,
paralytic       ,-ɪtɪk        ,
technicolor     ,-ələr        ,
habitation      ,-eɪʃən       ,
retardation     ,-eɪʃən       ,
mollie          ,-ɑli         ,
handstand       ,-ænd         ,
minimalist      ,-ɪnɪməlɪst   ,
letch           ,-ɛtʃ         ,
negligee        ,-eɪ          ,
tho             ,-oʊ          ,
kindle          ,-ɪndəl       ,
rodin           ,-æn          ,
qatar           ,-ɑtɑr        ,
shipshape       ,-eɪp         ,
crystalline     ,-ɪstəlɪn     ,
objector        ,-ɛktər       ,
teflon          ,-ɛflɑn       ,
inhibition      ,-ɪʃən        ,
butterfingers   ,-ɪŋɡɛrz      ,
wingspan        ,-æn          ,
fibula          ,-ɪbjələ      ,
linguistics     ,-ɪstɪks      ,
palatable       ,-ælətəbəl    ,
splurge         ,-ɜrdʒ        ,
biosphere       ,-ir          ,
unattached      ,-ætʃt        ,
culpable        ,-əlpəbəl     ,
figurine        ,-in          ,
artois          ,-ɑ           ,
dramatize       ,-aɪz         ,
airspeed        ,-id          ,
precede         ,-id          ,
indecision      ,-ɪʒən        ,
mosey           ,-oʊzi        ,
familial        ,-ɪljəl       ,
boatswain       ,-oʊsən       ,
dhoti           ,-oʊti        ,
curtsey         ,-ɜrtsi       ,
intensify       ,-aɪ          ,
fallow          ,-æloʊ        ,
schematic       ,-ætɪk        ,
barnacle        ,-ɑrnəkəl     ,
lacerated       ,-eɪtɪd       ,
immovable       ,-uvəbəl      ,
yelp            ,-ɛlp         ,
groundless      ,-aʊndlɪs     ,
pitchfork       ,-ɔrk         ,
plexus          ,-ɛksəs       ,
magus           ,-eɪɡəs       ,
tactful         ,-æktfəl      ,
breeches        ,-ɪtʃɪz       ,
abuser          ,-uzər        ,
herdsman        ,-ɜrdzmən     ,
bettor          ,-ɛtər        ,
oversleep       ,-ip          ,
caning          ,-eɪnɪŋ       ,
inscrutable     ,-utəbəl      ,
opulent         ,-ɑpjələnt    ,
bullfight       ,-aɪt         ,
sear            ,-ir          ,
despot          ,-ɛspət       ,
frenchwoman     ,-ʊmən        ,
moonstone       ,-oʊn         ,
goer            ,-oʊər        ,
debussy         ,-i           ,
coffeehouse     ,-aʊs         ,
herbalist       ,-ɜrbəlɪst    ,
bandstand       ,-ænd         ,
enlistment      ,-ɪstmənt     ,
backlash        ,-æʃ          ,
linguist        ,-ɪŋgwɪst     ,
workroom        ,-um          ,
anime           ,-im          ,
croupier        ,-upiər       ,
gratuity        ,-uɪti        ,
arrowhead       ,-ɛd          ,
truncheon       ,-əntʃən      ,
overblown       ,-oʊn         ,
dormer          ,-ɔrmər       ,
hygienist       ,-inɪst       ,
cloudless       ,-aʊdlɪs      ,
eyeful          ,-ʊl          ,
tailpipe        ,-aɪp         ,
vacuous         ,-ækjuəs      ,
huss            ,-əs          ,
stealer         ,-ilər        ,
loire           ,-R           ,
ladybird        ,-ɜrd         ,
appendage       ,-ɛndɪdʒ      ,
scoff           ,-ɔf          ,
strapless       ,-æplɪs       ,
throwaway       ,-eɪ          ,
preachy         ,-itʃi        ,
topical         ,-ɑpɪkəl      ,
foiled          ,-ɔɪld        ,
primus          ,-aɪməs       ,
extricate       ,-eɪt         ,
effigy          ,-ɛfɪdʒi      ,
electrode       ,-ɛktroʊd     ,
tripoli         ,-ipəli       ,
eclectic        ,-ɛktɪk       ,
natal           ,-æl          ,
limey           ,-aɪmi        ,
dietary         ,-ɛri         ,
descriptive     ,-ɪptɪv       ,
rightness       ,-aɪtnɪs      ,
guppy           ,-əpi         ,
aberrant        ,-ɛrənt       ,
grouper         ,-upər        ,
cutback         ,-æk          ,
waistcoat       ,-ɛskət       ,
circumcise      ,-aɪz         ,
deflate         ,-eɪt         ,
copulate        ,-eɪt         ,
rifling         ,-aɪfliŋ      ,
damning         ,-æmɪŋ        ,
agonized        ,-aɪzd        ,
civvies         ,-ɪviz        ,
consecrate      ,-eɪt         ,
perennial       ,-ɛniəl       ,
saboteur        ,-ɜr          ,
transcendent    ,-ɛndənt      ,
shingle         ,-ɪŋɡəl       ,
overlay         ,-eɪ          ,
affable         ,-æfəbəl      ,
abbess          ,-æbɪs        ,
nocturne        ,-ɑktɜrn      ,
gossamer        ,-ɑsəmər      ,
hominid         ,-ɑmənɪd      ,
overland        ,-oʊvərlənd   ,
traceable       ,-eɪsəbəl     ,
suggestive      ,-ɛstɪv       ,
fume            ,-um          ,
perth           ,-ɜrθ         ,
assam           ,-æm          ,
quaker          ,-eɪkər       ,
normalcy        ,-ɔrməlsi     ,
brainstorming   ,-ɔrmɪŋ       ,
goodly          ,-ʊdli        ,
pestle          ,-ɛsəl        ,
cyclical        ,-aɪklɪkəl    ,
caboodle        ,-udəl        ,
raindrop        ,-ɑp          ,
stringent       ,-ɪndʒənt     ,
baleen          ,-in          ,
laze            ,-eɪz         ,
slurp           ,-ɜrp         ,
underpass       ,-ɑs          ,
agitator        ,-eɪtər       ,
yule            ,-ul          ,
prehistory      ,-ɪstəri      ,
pone            ,-oʊn         ,
geordie         ,-ɔrdi        ,
usury           ,-uʒəri       ,
stabilizer      ,-aɪzər       ,
rename          ,-eɪm         ,
quandary        ,-ɑndəri      ,
chiffon         ,-ɑn          ,
staunch         ,-ɑntʃ        ,
loiter          ,-ɔɪtər       ,
contemptible    ,-ɛmptəbəl    ,
moxie           ,-ɑksi        ,
grater          ,-eɪtər       ,
trousseau       ,-usoʊ        ,
atoll           ,-ætɔl        ,
blitzkrieg      ,-iɡ          ,
unregistered    ,-ɛdʒɪstəd    ,
unreadable      ,-idəbəl      ,
beholden        ,-oʊldən      ,
bib             ,-ɪb          ,
dislodge        ,-ɑdʒ         ,
sleet           ,-it          ,
yore            ,-oʊr         ,
genova          ,-ɑ           ,
heighten        ,-aɪtən       ,
impassioned     ,-æʃənd       ,
instructive     ,-əktɪv       ,
discerning      ,-ɜrnɪŋ       ,
malevolent      ,-ɛvələnt     ,
altruism        ,-ɪzəm        ,
manta           ,-ɑntɑ        ,
crockery        ,-ɑkəri       ,
nonprofit       ,-ɑfɪt        ,
aphasia         ,-eɪʒə        ,
radial          ,-eɪdiəl      ,
transcribe      ,-aɪb         ,
cacique         ,-ik          ,
plebe           ,-ib          ,
identikit       ,-ɛntɪkɪt     ,
sterility       ,-ɪlɪti       ,
alfalfa         ,-ælfə        ,
immensity       ,-ɛnsɪti      ,
pylon           ,-aɪlən       ,
gratefulness    ,-eɪtfəlnɛs   ,
handrail        ,-eɪl         ,
unyielding      ,-ildiŋ       ,
unchallenged    ,-ælɪndʒd     ,
discern         ,-ɜrn         ,
erudite         ,-aɪt         ,
feigned         ,-eɪnd        ,
screwball       ,-ubɑl        ,
brazier         ,-eɪʒər       ,
hallow          ,-oʊ          ,
caxton          ,-ækstən      ,
fiberglass      ,-æs          ,
hippocampus     ,-æmpəs       ,
subservient     ,-ɜrviənt     ,
beanstalk       ,-ɔk          ,
pileup          ,-əp          ,
myrrh           ,-ɜr          ,
postmark        ,-ɑrk         ,
ahab            ,-eɪhæb       ,
brutish         ,-utɪʃ        ,
typography      ,-ɑgrəfi      ,
peppy           ,-ɛpi         ,
acrobatic       ,-ætɪk        ,
guardsman       ,-ɑrdzmən     ,
anthology       ,-ɑlədʒi      ,
interchange     ,-eɪndʒ       ,
dempsey         ,-ɛmpsi       ,
ectoplasm       ,-æzəm        ,
clapper         ,-æpər        ,
affiliate       ,-eɪt         ,
extractor       ,-æktər       ,
carbonate       ,-eɪt         ,
scrupulous      ,-upjʊləs     ,
roadhouse       ,-aʊs         ,
humanism        ,-ɪzəm        ,
stonewall       ,-ɔl          ,
earner          ,-ɜrnər       ,
calabria        ,-eɪbriə      ,
bleat           ,-it          ,
hilbert         ,-ɪlbərt      ,
errant          ,-ɛrənt       ,
mantel          ,-æntəl       ,
blotch          ,-ɑtʃ         ,
mariner         ,-ærənər      ,
jerkin          ,-ɜrkɪn       ,
buoyancy        ,-ɔɪənsi      ,
fief            ,-if          ,
recede          ,-id          ,
refresher       ,-ɛʃər        ,
dyer            ,-aɪər        ,
quatrain        ,-ɑtreɪn      ,
lustrous        ,-əstrəs      ,
avignon         ,-oʊn         ,
cushing         ,-ʊʃɪŋ        ,
boleyn          ,-ʊlɪn        ,
orca            ,-ɔrkə        ,
appetizing      ,-aɪzɪŋ       ,
dentistry       ,-ɛntɪstri    ,
treatise        ,-itɪs        ,
fermentation    ,-eɪʃən       ,
nincompoop      ,-up          ,
wastebasket     ,-æskɪt       ,
converter       ,-ɜrtər       ,
winslow         ,-ɪnzloʊ      ,
beaded          ,-idɪd        ,
malady          ,-ælədi       ,
sunstone        ,-oʊn         ,
edifice         ,-ɛdəfɪs      ,
pixel           ,-ɪksɛl       ,
showmanship     ,-ɪp          ,
recast          ,-ɑst         ,
blather         ,-æðər        ,
caucus          ,-ɔkəs        ,
bilateral       ,-ætərəl      ,
butterball      ,-ɔl          ,
throwback       ,-æk          ,
eatable         ,-itəbəl      ,
dividend        ,-ɛnd         ,
maitland        ,-eɪtlənd     ,
gaucho          ,-aʊtʃoʊ      ,
ginkgo          ,-ɪŋkgoʊ      ,
buckwheat       ,-it          ,
holstein        ,-oʊlstaɪn    ,
confound        ,-aʊnd        ,
recompense      ,-ɛns         ,
tentacle        ,-ɛntəkəl     ,
oran            ,-æn          ,
busload         ,-oʊd         ,
tonsil          ,-ɑnsəl       ,
chaperon        ,-oʊn         ,
toilette        ,-ɛt          ,
witless         ,-ɪtlɪs       ,
khalif          ,-if          ,
plating         ,-eɪtɪŋ       ,
posterior       ,-iriər       ,
coupling        ,-əplɪŋ       ,
wallah          ,-ɑlɑ         ,
dismember       ,-ɛmbər       ,
ewe             ,-u           ,
calico          ,-oʊ          ,
electrocute     ,-ut          ,
zeno            ,-inoʊ        ,
bung            ,-əŋ          ,
watchmaker      ,-eɪkər       ,
sporadic        ,-ædɪk        ,
playroom        ,-um          ,
overcharge      ,-ɑrdʒ        ,
butchery        ,-ʊtʃəri      ,
cutoff          ,-ɔf          ,
miscreant       ,-ɪskriənt    ,
ire             ,-aɪər        ,
lombard         ,-ɑmbərd      ,
oakum           ,-oʊkəm       ,
stringy         ,-iŋi         ,
pastel          ,-æstɛl       ,
heartstrings    ,-ɪŋz         ,
hydrate         ,-aɪdreɪt     ,
biped           ,-aɪpɛd       ,
hapless         ,-æplɪs       ,
northampton     ,-æmptən      ,
fissure         ,-ɪʃər        ,
potluck         ,-ək          ,
reiterate       ,-n           ,
petticoat       ,-oʊt         ,
forerunner      ,-ənər        ,
chickenpox      ,-ɑks         ,
dusky           ,-əski        ,
ypres           ,-ipRə        ,
kingship        ,-ɪŋʃɪp       ,
raunchy         ,-ɑntʃi       ,
jointed         ,-ɔɪntɪd      ,
unknowing       ,-oʊɪŋ        ,
conjoined       ,-ɔɪnd        ,
undergrowth     ,-oʊθ         ,
unrestricted    ,-iktɪd       ,
leakey          ,-iki         ,
tattered        ,-ætəd        ,
publicize       ,-aɪz         ,
categorize      ,-aɪz         ,
breakable       ,-eɪkəbəl     ,
bunsen          ,-ənsən       ,
puccini         ,-ini         ,
outcry          ,-aʊtkraɪ     ,
alcott          ,-ɔlkət       ,
kasbah          ,-æzbə        ,
butte           ,-ut          ,
lederhosen      ,-oʊzən       ,
virulent        ,-ɪrjələnt    ,
tubing          ,-ubɪŋ        ,
cannelloni      ,-əloʊni      ,
malign          ,-aɪn         ,
captor          ,-æptər       ,
sugared         ,-ʊɡərd       ,
compote         ,-ɑmpoʊt      ,
condensate      ,-ɛnseɪt      ,
potpourri       ,-i           ,
emphasise       ,-aɪz         ,
dignify         ,-aɪ          ,
jogger          ,-ɑɡər        ,
fosse           ,-ɑs          ,
heckle          ,-ɛkəl        ,
dustpan         ,-æn          ,
hedonism        ,-ənɪzəm      ,
sumner          ,-əmnər       ,
omission        ,-ɪʃən        ,
drawbridge      ,-ɪdʒ         ,
cline           ,-aɪn         ,
ani             ,-ɑni         ,
miserly         ,-aɪzərli     ,
unprovoked      ,-oʊkt        ,
washbasin       ,-eɪsən       ,
sainted         ,-eɪntɪd      ,
cessation       ,-eɪʃən       ,
jostle          ,-ɑsəl        ,
gouda           ,-aʊdə        ,
evocative       ,-ɑkətɪv      ,
yew             ,-u           ,
overcook        ,-ʊk          ,
forefinger      ,-ɪŋɡər       ,
pandemic        ,-ɛmɪk        ,
maser           ,-eɪzər       ,
sleight         ,-aɪt         ,
chichi          ,-i           ,
retrograde      ,-eɪd         ,
purebred        ,-ʊrbrɛd      ,
newswoman       ,-ʊmən        ,
coda            ,-oʊdə        ,
recurrent       ,-ɜrənt       ,
lade            ,-eɪd         ,
dichotomy       ,-ɑtəmi       ,
lathe           ,-eɪð         ,
arched          ,-ɑrtʃt       ,
filigree        ,-i           ,
colostomy       ,-ɑstəmi      ,
batten          ,-ætən        ,
ricotta         ,-ɑtə         ,
pilaf           ,-ɑf          ,
smallish        ,-ɔlɪʃ        ,
longan          ,-ɑŋɡən       ,
adder           ,-ædər        ,
parakeet        ,-it          ,
suiting         ,-utɪŋ        ,
intonation      ,-eɪʃən       ,
rectifier       ,-aɪər        ,
bended          ,-ɛndɪd       ,
resurface       ,-ɜrfɪs       ,
accentuate      ,-eɪt         ,
lymphoma        ,-oʊmə        ,
aeneas          ,-iəs         ,
winery          ,-aɪnəri      ,
yid             ,-ɪd          ,
spore           ,-oʊr         ,
ethos           ,-iθɑs        ,
coolant         ,-ulənt       ,
awning          ,-ɔnɪŋ        ,
puritan         ,-ʊrɪtən      ,
windswept       ,-ɪndswɛpt    ,
elvish          ,-ɛlvɪʃ       ,
analogue        ,-əlɔɡ        ,
tradesman       ,-eɪdzmən     ,
honeysuckle     ,-əkəl        ,
muffle          ,-əfəl        ,
tollbooth       ,-uθ          ,
erectile        ,-ɛktəl       ,
